#{"t_start": 1763553448.0314534, "env_id": "BipedalWalker-v3"}
r,l,t
-112.138663,1600,17.92214
-103.140247,1600,67.372266
-117.112506,1600,115.214937
-117.269925,1600,174.184778
-100.364257,1600,206.373785
-105.536418,1600,279.797373
-111.432569,70,280.619121
-91.503963,1600,342.071217
-90.390413,1600,402.949308
-101.119487,91,403.827718
-82.99099,1600,484.280126
-108.703498,45,484.701801
-71.017867,1600,521.648706
-105.223376,123,531.754341
-68.342742,1600,602.595523
-63.508113,1600,681.991174
-56.966872,1600,750.098542
-47.941031,1600,831.282346
-25.218672,1600,868.771985
-15.922084,1600,947.645552
-14.719274,1600,1028.783917
3.008324,1600,1097.790756
11.136582,1600,1177.829216
24.086907,1600,1217.288287
29.551013,1600,1299.178776
24.096749,1600,1367.218502
-118.823313,94,1367.938462
56.03415,1600,1443.367782
63.141652,1600,1483.453196
78.618321,1600,1536.534139
83.853993,1600,1596.888754
83.897387,1600,1649.290176
117.057295,1600,1703.576804
-1.366697,1308,1721.070179
139.985596,1600,1778.195577
14.37561,1380,1825.93603
170.535145,1600,1847.671404
-42.754703,597,1889.212622
158.567708,1600,1942.006225
169.447408,1600,1967.87738
166.450901,1600,2028.28593
173.828164,1600,2084.139638
207.589425,1600,2149.604901
204.205033,1600,2174.310999
81.567175,1248,2226.398059
-13.17778,766,2238.471095
-12.459943,509,2279.115665
241.77571,1600,2299.78498
-13.647311,677,2342.518107
-36.734717,453,2351.58972
252.086887,1595,2414.543795
251.193045,1584,2472.792356
253.955732,1521,2504.943943
-46.236945,373,2508.782174
258.548735,1470,2569.21336
256.942263,1472,2627.893935
5.010424,671,2641.9885
267.340131,1383,2695.33615
262.215474,1387,2744.641921
267.164699,1359,2778.625008
269.16021,1351,2829.459529
267.681999,1334,2878.162308
269.547295,1321,2902.20375
268.81058,1354,2955.909786
265.475497,1385,3009.795779
271.77069,1286,3035.004055
273.037343,1283,3086.611576
274.689956,1257,3110.722209
272.062443,1287,3165.501958
277.489223,1215,3214.495738
275.854174,1214,3237.660663
276.034043,1215,3288.300246
283.094435,1136,3310.35364
277.590737,1195,3360.456246
278.515125,1196,3412.172549
281.872909,1146,3437.310088
281.154313,1143,3492.217742
146.747072,1031,3508.457715
283.361075,1111,3560.344007
278.911188,1153,3583.991036
279.476598,1154,3637.535689
284.510236,1105,3654.930761
282.633889,1118,3708.300059
282.70415,1125,3732.294805
284.860865,1098,3784.923952
176.349809,1055,3841.239304
282.890575,1109,3857.513451
80.619179,709,3872.191355
282.201464,1130,3929.107787
-15.794644,374,3940.573045
282.817398,1133,4000.08541
287.101592,1059,4017.60865
281.061937,1145,4075.897961
79.224959,750,4089.715332
-12.247112,367,4100.296116
283.380073,1126,4159.818465
285.258549,1086,4183.258497
285.279714,1085,4235.694568
282.259795,1137,4261.108964
288.084846,1056,4319.821757
155.360736,989,4335.781889
286.54439,1041,4394.264859
23.320397,497,4405.747389
285.473382,1040,4452.366516
1.467999,400,4463.475914
285.511822,1050,4488.965811
286.54945,1049,4536.657899
284.701099,1073,4562.249514
281.799412,1096,4615.18026
284.865888,1067,4666.724744
122.331504,889,4681.750997
284.592896,1046,4706.231838
283.749729,1065,4754.747719
284.810875,1066,4807.320271
287.656595,1020,4829.58011
288.842337,1022,4876.059986
288.836084,1021,4899.6764
289.844468,1000,4955.342249
285.521693,1024,4971.860952
287.225106,1014,5025.775947
286.755929,1011,5049.642878
286.140335,1047,5097.659038
284.724379,1055,5123.325102
289.36806,986,5173.604741
290.985887,974,5198.708018
284.466967,1052,5223.388681
286.585868,1038,5274.35936
288.878732,1013,5330.731429
289.323157,987,5355.811898
287.716821,1016,5374.371641
289.170722,977,5432.239954
-22.894341,296,5435.176025
291.069177,962,5488.708243
286.606402,1010,5506.385243
286.438205,998,5561.034236
287.537236,999,5583.949658
288.731146,972,5633.992149
289.246436,956,5657.012494
285.858969,1020,5672.699492
285.663508,1024,5730.157235
286.903457,1002,5752.997788
286.675237,979,5803.266104
285.329946,1020,5827.769869
290.310021,957,5878.742273
287.528036,979,5902.686313
291.796575,946,5951.412295
288.26507,964,5973.255456
289.812935,961,6021.372821
288.674463,956,6041.867383
291.305984,957,6091.098286
288.149275,997,6114.586018
289.284132,972,6169.174653
290.145741,965,6184.689197
290.527904,954,6238.920774
290.391696,976,6255.110748
288.128856,996,6309.7026
-25.090876,306,6312.733861
287.920068,978,6336.993428
72.047142,578,6350.120671
290.266252,944,6402.623025
290.894151,950,6422.341015
290.790396,961,6469.675324
288.763807,972,6494.255275
287.937912,974,6553.130036
287.476554,981,6570.964899
114.69113,770,6618.463432
288.682281,961,6640.81315
290.187502,948,6692.167743
112.849633,708,6713.587804
291.722782,927,6728.999553
288.899933,966,6783.718145
48.936123,505,6789.043303
289.9446,955,6846.010827
104.950588,723,6860.058727
290.896603,937,6882.542148
289.974133,960,6932.412222
-42.516496,255,6935.179577
289.895911,960,6958.7832
292.168214,939,7016.236401
291.339124,939,7032.158684
-63.407176,199,7034.279311
288.393682,959,7088.515422
291.370618,936,7105.023573
295.270508,891,7160.90127
291.536922,924,7177.14258
289.114655,972,7231.13067
290.89521,935,7247.367689
290.954567,923,7303.349921
58.351963,515,7315.346342
290.152352,936,7331.959024
289.972508,947,7385.944673
290.132045,933,7400.123872
288.642316,952,7454.129308
290.415673,928,7468.713941
290.414412,943,7521.637424
293.064334,908,7537.116974
289.479224,931,7593.509987
290.903629,919,7609.843079
-38.469177,231,7612.33559
290.530401,930,7669.784168
291.2467,915,7684.679511
292.179491,899,7706.184351
293.976463,889,7755.272654
289.81863,935,7776.188791
149.866485,804,7824.822375
290.980901,898,7840.921601
289.653548,919,7896.067659
292.3369,882,7910.084674
292.298182,892,7964.897638
291.262979,903,7977.876892
291.209076,911,8001.544902
293.278942,885,8048.475584
290.973678,900,8070.143276
294.044807,883,8120.895438
294.709109,861,8136.974317
291.413444,894,8195.838209
293.412697,873,8211.262481
293.042783,885,8234.189981
291.805141,888,8280.176185
292.108538,878,8294.355644
293.0126,880,8351.126853
292.699971,885,8364.416181
290.863552,894,8420.052621
292.313925,884,8436.467703
288.951836,917,8459.06001
292.739073,879,8509.908627
289.486266,940,8526.359336
289.516528,905,8589.580951
292.785769,868,8607.030959
290.154995,908,8667.867109
293.539848,865,8684.508538
292.431218,894,8746.038058
293.348349,881,8763.269056
293.788286,870,8779.588479
294.538275,853,8839.460944
292.215609,893,8856.916131
292.792713,865,8918.906394
293.67725,856,8934.56573
291.183486,890,8984.70663
295.262963,840,9008.402235
293.119155,881,9025.638674
293.748431,868,9077.677067
293.316346,868,9102.27657
292.628229,872,9158.534477
293.142192,871,9180.539934
292.733836,878,9195.43367
292.637117,865,9249.191521
83.931074,605,9263.136933
74.192996,537,9276.553381
293.476963,855,9337.267956
291.372071,895,9353.276525
293.464361,867,9404.455205
293.515752,867,9425.89189
293.767907,872,9479.05432
291.403679,894,9501.510561
295.04229,852,9517.551857
292.623111,879,9571.118639
292.467072,893,9595.094545
292.548185,876,9648.120494
293.139948,849,9671.473266
293.921516,874,9727.066468
292.412397,870,9743.785864
293.445813,855,9766.839946
293.685891,859,9817.928514
294.319884,849,9832.819153
295.065519,846,9891.093948
295.835531,844,9906.341417
295.299634,848,9930.465557
290.932745,901,9984.088687
289.260688,918,10001.327677
290.977518,901,10061.2833
293.182609,869,10077.173441
293.755319,847,10132.6806
294.828202,840,10148.368086
292.178994,871,10164.19275
293.375345,859,10226.573026
293.551453,848,10244.357949
292.126072,880,10300.655694
291.970044,875,10315.846465
42.252433,429,10327.859369
292.943983,869,10379.103521
292.579758,858,10395.989867
292.942568,863,10459.120063
35.426134,462,10469.532576
291.758408,882,10486.099695
291.02206,871,10538.900263
98.218753,608,10552.260561
292.671795,858,10576.553177
132.764036,730,10630.456452
294.450174,833,10647.536769
292.057489,885,10707.950805
293.454445,848,10723.941544
292.450263,875,10740.239874
-44.304985,229,10784.713804
293.45943,861,10798.728267
291.934801,872,10813.766386
292.647082,856,10873.156068
288.269307,905,10890.406322
294.291953,842,10953.677687
291.629431,883,10971.642578
290.809614,867,11025.569094
289.191337,905,11049.104395
294.633078,833,11065.373044
291.947233,852,11127.280653
292.178023,864,11142.913731
293.857589,852,11196.028975
293.606791,837,11216.406298
294.107574,830,11230.89681
292.449758,859,11278.903898
295.796381,812,11299.95757
290.399769,895,11355.137443
288.697355,910,11379.004818
63.328526,538,11384.633891
288.531403,919,11445.003406
294.599033,835,11461.203137
